Index,Memo No,Usage,District,PRN No,Occupation Date,Building Name,Address,PASP,Ins. Date,Floor,Unit,Area,Area(N)(ft2),Headroom,View,Price(M)($),Price($),$/ft2(N)($),D.Date,Nature,Bldg Remarks,Trans Remark,Unit Rate,,Time Index,Time,,,Age,Area,Location,Headroom,Floor,View,,Total,Adj Unit Rate,,Diff
D1,17051600720187 ,RES ,HK-A,D2918381 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/04/2017,9/5/2017,3,C,40.2,433,3.15,Sea,8.754,8754000 ,20217,16/5/2017,ASP,INCL BAL22 ;EXCL FR87,?,217387,,314.6,= Z10 / Z14 - 1,,,= 0 * 0.000000,= (M10- M14) *0.000000,nan,= (O10- O14) *0.000000,,nan,,= AA14+AD14+AE14+AF14+AG14+AH14,= X14 * (AK14+ 1),= (AL10- AL14) / AL14,= AM14/ (K10- K14)

C2,21061700860093 ,RES ,HK-A,D2919148 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,05/05/2021,20/5/2021,27,C,41.7,449,3.15,Sea,10,10000000 ,22272,17/6/2021,ASP,INCL BAL22; U PTM16 ,?,239484,,378.7,,,,,,,,,,,,239484
C2,21081201820040 ,RES ,HK-A,D2918581 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,02/07/2021,16/7/2021,10,C,41.7,449,3.15,Sea,9.98,9980000 ,22227,12/8/2021,ASP,INCL BAL22; U PTM16 ,?,239000,,385.6,= Z16 / Z17 - 1,,,= 0 * 0.000000,= (M16- M17) *0.000000,nan,= (O16- O17) *0.000000,,nan,,= AA17+AD17+AE17+AF17+AG17+AH17,= X17 * (AK17+ 1),= (AL16- AL17) / AL17,= AM17/ (K16- K17)

C2,21051400720037 ,RES ,HK-A,D2918712 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,24/03/2021,3/5/2021,15,D,52.7,567,3.15,Sea,10.82,10820000 ,19083,14/5/2021,ASP,INCL BAL22; U PTM16 ,?,205194,,373.2,,,,,,,,,,,,205194
C2,20103001700065 ,RES ,HK-A,D2919219 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,28/09/2020,12/10/2020,29,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,30/10/2020,ASP,INCL BAL22; U PTM16 ,?,243860,,425.2,= Z19 / Z20 - 1,,,= 0 * 0.000000,= (M19- M20) *0.000000,nan,= (O19- O20) *0.000000,,nan,,= AA20+AD20+AE20+AF20+AG20+AH20,= X20 * (AK20+ 1),= (AL19- AL20) / AL20,= AM20/ (K19- K20)

C2,21042000690063 ,RES ,HK-A,D2918712 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,24/03/2021,24/3/2021,15,D,52.7,567,3.15,Sea,10.82,10820000 ,19083,20/4/2021,P-ASP,INCL BAL22; U PTM16 ,?,205194,,373.2,,,,,,,,,,,,205194
C2,20103001700065 ,RES ,HK-A,D2919219 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,28/09/2020,12/10/2020,29,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,30/10/2020,ASP,INCL BAL22; U PTM16 ,?,243860,,425.2,= Z22 / Z23 - 1,,,= 0 * 0.000000,= (M22- M23) *0.000000,nan,= (O22- O23) *0.000000,,nan,,= AA23+AD23+AE23+AF23+AG23+AH23,= X23 * (AK23+ 1),= (AL22- AL23) / AL23,= AM23/ (K22- K23)

C2,21031101160130 ,RES ,HK-A,D2918856 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,06/02/2021,5/3/2021,19,B,29.7,320,3.15,Sea,7.22,7220000 ,22562,11/3/2021,ASP,INCL BAL22; U PTM16 ,?,242602,,427.8,,,,,,,,,,,,242602
C2,21022502290039 ,RES ,HK-A,D2919056 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,27/01/2021,10/2/2021,25,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,25/2/2021,ASP,INCL BAL22; U PTM16 ,?,243860,,424.3,= Z25 / Z26 - 1,,,= 0 * 0.000000,= (M25- M26) *0.000000,nan,= (O25- O26) *0.000000,,nan,,= AA26+AD26+AE26+AF26+AG26+AH26,= X26 * (AK26+ 1),= (AL25- AL26) / AL26,= AM26/ (K25- K26)

C2,21022502290039 ,RES ,HK-A,D2919056 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,27/01/2021,10/2/2021,25,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,25/2/2021,ASP,INCL BAL22; U PTM16 ,?,243860,,424.3,,,,,,,,,,,,243860
C2,21031101160130 ,RES ,HK-A,D2918856 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,06/02/2021,5/3/2021,19,B,29.7,320,3.15,Sea,7.22,7220000 ,22562,11/3/2021,ASP,INCL BAL22; U PTM16 ,?,242602,,427.8,= Z28 / Z29 - 1,,,= 0 * 0.000000,= (M28- M29) *0.000000,nan,= (O28- O29) *0.000000,,nan,,= AA29+AD29+AE29+AF29+AG29+AH29,= X29 * (AK29+ 1),= (AL28- AL29) / AL29,= AM29/ (K28- K29)
C2,21030300120030 ,RES ,HK-A,D2918856 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,06/02/2021,6/2/2021,19,B,29.7,320,3.15,Sea,7.22,7220000 ,22562,3/3/2021,P-ASP,INCL BAL22; U PTM16 ,?,242602,,427.8,= Z28 / Z30 - 1,,,= 0 * 0.000000,= (M28- M30) *0.000000,nan,= (O28- O30) *0.000000,,nan,,= AA30+AD30+AE30+AF30+AG30+AH30,= X30 * (AK30+ 1),= (AL28- AL30) / AL30,= AM30/ (K28- K30)
C2,20120401120340 ,RES ,HK-A,D2918817 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,12/11/2020,25/11/2020,18,B,29.7,320,3.15,Sea,7.23,7230000 ,22594,4/12/2020,ASP,INCL BAL22; U PTM16 ,?,242946,,423,= Z28 / Z31 - 1,,,= 0 * 0.000000,= (M28- M31) *0.000000,nan,= (O28- O31) *0.000000,,nan,,= AA31+AD31+AE31+AF31+AG31+AH31,= X31 * (AK31+ 1),= (AL28- AL31) / AL31,= AM31/ (K28- K31)

C2,21030300120030 ,RES ,HK-A,D2918856 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,06/02/2021,6/2/2021,19,B,29.7,320,3.15,Sea,7.22,7220000 ,22562,3/3/2021,P-ASP,INCL BAL22; U PTM16 ,?,242602,,427.8,,,,,,,,,,,,242602
